tconst,tmdb_title,tmdb_directors,tmdb_writers,wikidata_title,wikidata_directors,wikidata_writers
tt0043708,The Kid from Amarillo,Ray Nazarro,Barry Shipman,The Kid from Amarillo,Ray Nazarro,\N
tt0044043,Skipalong Rosenbloom,Sam Newfield,Eddie Forman; Eddie Forman; Dean Riesner,Skipalong Rosenbloom,Sam Newfield,Dean Riesner
tt0044147,Streetwalker,Matilde Landeta,Matilde Landeta; Luis Spota; José Aguila,Streetwalker,Matilde Landeta,\N
tt0044210,Whirlwind,John English,Norman S. Hall,Whirlwind,John English,\N
tt0044569,Du bist die Rose vom Wörthersee,Hubert Marischka,Rudolf Österreicher,Rose of the Mountain,Hubert Marischka,Rudolf Oesterreicher
tt0044582,The Firebird,Hasse Ekman,Hasse Ekman,The Firebird,Hasse Ekman,Hasse Ekman
tt0044814,Kærlighedsdoktoren,Asbjørn Andersen,Helge Kjærulff-Schmidt,Q12323349,Asbjørn Andersen,Helge Kjærulff-Schmidt
tt0044848,Lockende Sterne,Hans Müller,\N,Lockende Sterne,Hans Müller,Otto Heinz Jahn
tt0044852,Love Is Better Than Ever,Stanley Donen,Ruth Brooks Flippen,Love Is Better Than Ever,Stanley Donen,Ruth Brooks Flippen
tt0044928,Mr. Denning Drives North,Anthony Kimmins,Alec Coppel,Mr. Denning Drives North,Anthony Kimmins,Alec Coppel
tt0044966,Night Stage to Galveston,George Archainbaud,Norman S. Hall,Night Stage to Galveston,George Archainbaud,\N
tt0045354,"¡Che, qué loco!",Ramón Torrado,Ramón Torrado; Víctor López Iglesias,What Madness!,Ramón Torrado,Ramón Torrado
tt0045525,Before the Deluge,André Cayatte,André Cayatte; Charles Spaak,Before the Deluge,André Cayatte,André Cayatte; Charles Spaak
tt0045595,The Bandit,Lima Barreto,Lima Barreto,The Bandit of Brazil,Lima Barreto,Lima Barreto; Rachel de Queiroz
tt0045834,\N,\N,\N,\N,\N,\N
tt0045873,The Milkmaid,T.J. Särkkä,Juha Nevalainen,The Milkmaid,Toivo Särkkä,Juha Nevalainen
tt0046161,The Red Beret,Terence Young,Richard Maibaum; Frank S. Nugent,The Red Beret,Terence Young,Sy Bartlett; Richard Maibaum; Frank S. Nugent
tt0046322,Siren of Bagdad,Richard Quine,Robert E. Kent,Siren of Bagdad,Richard Quine,Robert E. Kent
tt0046369,Steppe Dawns,Lev Saakov,\N,Steppe Dawns,Lev Saakov,\N
tt0046394,Tagebuch einer Verliebten,Josef von Báky,Emil Burri; K.P. Gillmann; Johannes Mario Simmel,Diary of a Married Woman,Josef von Báky,Johannes Mario Simmel; Emil Burri
tt0046429,Thérèse Raquin,Marcel Carné,\N,Thérèse Raquin,Marcel Carné,Marcel Carné; Charles Spaak
tt0046467,Dreaming Lips,Josef von Báky,Johanna Sibelius,Dreaming Lips,Josef von Báky,Paul Czinner
tt0046492,The Vanquished,Edward Ludwig,Karl Brown,The Vanquished,Edward Ludwig,Lewis R. Foster
tt0047054,Große Starparade,Paul Martin,Ernst Neubach; Franz Tanzler,The Big Star Parade,Paul Martin,Ernst Neubach
tt0047267,Napoli terra d'amore,Camillo Mastrocinque,Gianni Puccini; Giovanni Addessi; Camillo Mastrocinque; Luigi Capuano; Mario Brancacci; Fernando Barbieri,Q18438908,Camillo Mastrocinque,Camillo Mastrocinque; Gianni Puccini
tt0047673,White Christmas,Michael Curtiz,Norman Krasna; Norman Panama; Melvin Frank,White Christmas,Michael Curtiz,Norman Panama; Norman Krasna; Melvin Frank
tt0048006,Beautiful But Dangerous,Robert Z. Leonard,Maleno Malenotti; Cesare Cavagna; Liana Ferri; Luciano Martino; Mario Monicelli; Piero Pierotti; Franco Solinas; Giovanna Soria,Beautiful But Dangerous,Robert Z. Leonard,Piero Pierotti; Luciano Martino; Franco Solinas; Mario Monicelli
tt0048082,Flickan i regnet,Alf Kjellin,Volodja Semitjov; Alf Kjellin,The Girl in the Rain,Alf Kjellin,Volodja Semitjov
tt0048212,Io piaccio,Giorgio Bianchi,Vittorio Metz; Marcello Marchesi,Io piaccio,Giorgio Bianchi,Marcello Marchesi; Vittorio Metz
tt0048284,Earth,Amvrosii Buchma; Oleksiy Shvachko,Oleksiy Shvachko,Q98140182,Amvrosy Buchma; Aleksei Shvachko,Aleksei Shvachko
tt0048779,The Golden Vein,Mauro Bolognini,Jacques Rémy; Mauro Bolognini; Gino De Santis,Golden Vein,Mauro Bolognini,Jacques Rémy
tt0049018,Women Without Men,Elmo Williams,Val Guest; Richard H. Landau,Women Without Men,Elmo Williams,Val Guest
tt0049149,A Weary Road,Leonid Gaidai; Valentin Nevzorov,Boris Brodskiy; Mikhail Romm,A Weary Road,Valentin Nevzorov; Leonid Gaidai,Boris Brodsky; Mikhail Romm
tt0049158,"Dort oben, wo die Alpen glühen",Otto Meyer,Theodor Ottawa,Q1250551,Otto Meyer,Theodor Ottawa
tt0049392,K. und k. Feldmarschall,E.W. Emo,\N,Imperial and Royal Field Marshal,E. W. Emo,\N
tt0049431,The Last Frontier,Anthony Mann,Philip Yordan; Russell S. Hughes,The Last Frontier,Anthony Mann,Philip Yordan
tt0049465,Malagueña,Ricardo Núñez,Ricardo Núñez; Nené Cascallar; Sebastián Rives; Mauricio Torres,\N,\N,\N
tt0049603,Different Fortunes,Leonid Lukov,Leonid Lukov; Yakov Smolyak,Different Fortunes,Leonid Lukov,Leonid Lukov
tt0049775,Solange noch die Rosen blüh'n,Hans Deppe,Helga von Wangenheim-Haeussler; Hans Fritz Köllner; J. Joachim Bartsch; Karl Heinz Busse,As Long as the Roses Bloom,Hans Deppe,Julius Joachim Bartsch
tt0049864,Tosca,Carmine Gallone,Carmine Gallone,Tosca,Carmine Gallone,Giuseppe Giacosa
tt0049961,A Woman's Devotion,Paul Henreid,Robert Hill,A Woman's Devotion,Paul Henreid,Robert Hill
tt0050155,Baby Face Nelson,Don Siegel,Robert Adler; Irving Shulman; Daniel Mainwaring; Irving Shulman,Baby Face Nelson,Don Siegel,Daniel Mainwaring
tt0050296,Decision at Sundown,Budd Boetticher,Charles Lang; Vernon L. Fluharty,Decision at Sundown,Budd Boetticher,Charles Lang
tt0050302,The Delinquents,Robert Altman,Robert Altman,The Delinquents,Robert Altman,Robert Altman
tt0050583,Jägerblut,Hans H. König,Johannes Kai,Q89190359,Hans Heinz König,Johannes Kai
tt0050723,Monster from Green Hell,Kenneth G. Crane,Louis Vittes; Endre Bohem,Monster from Green Hell,Kenneth G. Crane,Endre Bohem
tt0050778,Not of This Earth,Roger Corman,Mark Hanna; Charles B. Griffith,Not of This Earth,Roger Corman,Mark Hanna; Charles B. Griffith
tt0050816,Panama Sal,William Witney,Arnold Belgard,Panama Sal,William Witney,\N
tt0050934,The Scamp,Wolf Rilla,Wolf Rilla,The Scamp,Wolf Rilla,Wolf Rilla
tt0050980,School for Fathers,Ladislav Helge,Ladislav Helge; Ivan Kříž; Ivan Kříž,School for Fathers,Ladislav Helge,Ivan Kříž
tt0050992,La sombra del otro,Gilberto Martínez Solares,María Luisa Algarra; Francisco Javier Camargo; Josefina Vicens; Fernando de Fuentes,La sombra del otro,Gilberto Martínez Solares,\N
tt0051199,Die Winzerin von Langenlois,Hans H. König,Wolf Neuber; Janne Furch; Werner Eplinius,The Winemaker of Langenlois,Hans Heinz König,Janne Furch; Werner Eplinius
tt0051211,Times of Joy and Sorrow,Keisuke Kinoshita,Keisuke Kinoshita,Times of Joy and Sorrow,Keisuke Kinoshita,Keisuke Kinoshita
tt0051407,The Beautiful Legs of Sabrina,Camillo Mastrocinque,Piero Pierotti; Piero Pierotti; Vittorio Metz; Edoardo Anton; Marcello Fondato; Vittorio Metz; Edoardo Anton; Marcello Fondato,The Beautiful Legs of Sabrina,Camillo Mastrocinque,Piero Pierotti; Vittorio Metz
tt0051490,Sunday Buddies,Henri Aisner,Henri Aisner; Lilo Dammert; Gaston Bounoure; Raymond Lavigne,Les copains du dimanche,Henri Aisner,\N
tt0051492,Count Five and Die,Victor Vicas,David Pursall; Jack Seddon,Count Five and Die,Victor Vicas,\N
tt0051755,I Bury the Living,Albert Band,Louis Garfinkle; Louis Garfinkle,I Bury the Living,Albert Band,Louis Garfinkle
tt0051851,The Law Is the Law,Christian-Jaque,Jacques Emmanuel; Jean-Charles Tacchella; Agenore Incrocci; Furio Scarpelli; Christian-Jaque; Jean Manse; Jacques Emmanuel,The Law Is the Law,Christian-Jaque,Agenore Incrocci; Jean-Charles Tacchella; Jean Manse; Furio Scarpelli; Christian-Jaque
tt0051857,Letters from China,Joris Ivens,Joris Ivens,\N,\N,\N
tt0051899,Man of the West,Anthony Mann,Reginald Rose,Man of the West,Anthony Mann,Reginald Rose
tt0051971,Münchhausen in Afrika,Werner Jacobs,Hans Rameau; Max Nosseck; Johannes Hendrich,Münchhausen in Afrika,Werner Jacobs,Max Nosseck
tt0052042,Il padrone delle ferriere,Anton Giulio Majano,Anton Giulio Majano,Il padrone delle ferriere,Anton Giulio Majano,Anton Giulio Majano
tt0052605,Battle Flame,R.G. Springsteen,Lester A. Sansom; Elwood Ullman,Battle Flame,R. G. Springsteen,\N
tt0052652,Broth of a Boy,George Pollock,Patrick Kirwan; Blanaid Irvine,Broth of a Boy,George Pollock,\N
tt0052812,Floods of Fear,Charles Crichton,Charles Crichton,Floods of Fear,Charles Crichton,Charles Crichton
tt0052918,Imitation of Life,Douglas Sirk,Eleanore Griffin; Allan Scott,Imitation of Life,Douglas Sirk,Eleanore Griffin; Fannie Hurst; Allan Scott
tt0053188,The Price of Silence,Montgomery Tully,Laurence Meynell,The Price of Silence,Montgomery Tully,\N
tt0053435,Was eine Frau im Frühling träumt,Erik Ode,Curth Flatow; Eckart Hachfeld,What a Woman Dreams of in Springtime,Erik Ode,Curth Flatow
tt0053562,91:an Karlsson muckar (tror han),Åke Grönberg,Per Lennart Ekström,Q10397430,Åke Grönberg,Lennart Ekström
tt0053797,Die Entscheidung des Dr. Ahrendt,Frank Vogel,Frank Vogel; Hasso Grabner,Doctor Ahrendt's Decision,Frank Vogel,\N
tt0054285,Atom Age Vampire,Anton Giulio Majano,Piero Monviso,Atom Age Vampire,Anton Giulio Majano,Alberto Bevilacqua
tt0054332,Spartakiáda,Martin Frič; Ján Kadár; Bohumil Brejcha; Ivo Novák; Jindřich Puš; Elmar Klos,\N,\N,\N,\N
tt0054363,For Men Only,Fernando Fernán Gómez,Fernando Fernán Gómez,For Men Only,Fernando Fernán Gómez,Fernando Fernán Gómez; Miguel Mihura
tt0054463,Watch Your Stern,Gerald Thomas,Vivian Cox; Alan Hackney; Earle Couttie,Watch Your Stern,Gerald Thomas,Alan Hackney
tt0054492,The Manneken Pis Case,Bert Haanstra,\N,De zaak M.P.,Bert Haanstra,\N
tt0054660,La banda de los ocho,Tulio Demicheli,Pedro Mario Herrero; Florentino Soria,The Gang of Eight,Tulio Demicheli,Pedro Mario Herrero; Florentino Soria
tt0054703,Seduction Of The South,Mario Camerini,Luciano Vincenzoni; Mario Camerini; Carlo Romano; Ghigo De Chiara; Ivo Perilli; Diego Fabbri; Luciano Vincenzoni,The Italian Brigands,Mario Camerini,Diego Fabbri; Luciano Vincenzoni; Ghigo De Chiara; Ivo Perilli; Rodolfo Sonego
tt0054910,Gunga Jumna,Nitin Bose,Dilip Kumar,Ganga Jamna,Nitin Bose,Dilip Kumar
tt0054918,The George Raft Story,Joseph M. Newman,Crane Wilbur,The George Raft Story,Joseph M. Newman,Crane Wilbur
tt0055383,Romanoff and Juliet,Peter Ustinov,Peter Ustinov,Romanoff and Juliet,Peter Ustinov,Peter Ustinov
tt0055944,Dziewczyna z dobrego domu,Antoni Bohdziewicz,Mieczysław Piotrowski,Q9248640,Antoni Bohdziewicz,Tadeusz Wybult
tt0056015,Gentlemen Prefer Nature Girls,Doris Wishman,Doris Wishman,Gentlemen Prefer Nature Girls,Doris Wishman,Doris Wishman
tt0056085,How the West Was Won,Henry Hathaway; John Ford; George Marshall,John Gay; James R. Webb,How the West Was Won,John Ford; Henry Hathaway; George Marshall,James R. Webb
tt0056110,It's Only Money,Frank Tashlin,John Fenton Murray,It's Only Money,Frank Tashlin,\N
tt0056223,The Sea,Giuseppe Patroni Griffi,Giuseppe Patroni Griffi; Alfio Valdarnini; Giuseppe Patroni Griffi,The Sea,Giuseppe Patroni Griffi,Giuseppe Patroni Griffi
tt0056831,Apartmentzauber,Helmuth M. Backhaus,Helmuth M. Backhaus,Apartmentzauber,Helmuth M. Backhaus,Helmuth M. Backhaus
tt0057111,Goldilocks and the Three Bares,Herschell Gordon Lewis,William R. Johnson,Goldilocks and the Three Bares,Herschell Gordon Lewis,\N
tt0057166,A Million Girls,Heinosuke Gosho,Heinosuke Gosho; Eijiro Hisaita,\N,\N,\N
tt0057171,"Yesterday, Today and Tomorrow",Vittorio De Sica,Eduardo De Filippo; Cesare Zavattini; Billa Billa,"Yesterday, Today and Tomorrow",Vittorio De Sica,Cesare Zavattini; Eduardo De Filippo; Marialisa Pedroni Zanuso; Isabella Quarantotti
tt0057225,Kings of the Sun,J. Lee Thompson,Elliott Arnold; Elliott Arnold; James R. Webb,Kings of the Sun,J. Lee Thompson,James R. Webb
tt0057431,Pršelo jim štěstí,Antonín Kachlík,Antonín Kachlík; Jan Trefulka,\N,\N,\N
tt0057534,Strange Lovers,Robert Stambler,\N,\N,\N,\N
tt0058122,The Guns,Ruy Guerra,Ruy Guerra; Miguel Torres,The Guns,Ruy Guerra,Miguel Torres de Andrade; Ruy Guerra
tt0058132,Secret of the Chinese Carnation,Rudolf Zehetgruber,Rudolf Zehetgruber,Secret of the Chinese Carnation,Rudolf Zehetgruber,Rudolf Zehetgruber
tt0058313,A Mad Woman,Chor Yuen,Sit Hau; Chor Yuen; Cheng Kang,\N,\N,\N
tt0058454,\N,\N,\N,Not Three,Alain Bornet,\N
tt0058500,The Pumpkin Eater,Jack Clayton,Harold Pinter,The Pumpkin Eater,Jack Clayton,Harold Pinter
tt0058690,The Troublemaker,Theodore J. Flicker,Theodore J. Flicker; Buck Henry,The Troublemaker,Theodore J. Flicker,Buck Henry
tt0058711,Heat,Kazimierz Kutz,Jadwiga Berens; Jeremi Przybora,Heat,Kazimierz Kutz,Jadwiga Berens; Jeremi Przybora
tt0058876,\N,\N,\N,\N,\N,\N
tt0059038,Five Dollars for Ringo,Juan Xiol; Ignacio F. Iquino,Miguel María Astrain Bada; Ignacio F. Iquino,Five Dollars for Ringo,Juan Xiol Marchal; Ignacio F. Iquino,Ignacio F. Iquino
tt0059056,The Exterminators,Riccardo Freda,\N,The Exterminators,Riccardo Freda,Riccardo Freda
tt0059104,Snow Devils,Antonio Margheriti,Ivan Reiner; Aubrey Wisberg; Bill Finger; Charles Sinclair,Snow Devils,Antonio Margheriti,Renato Moretti
tt0059120,Two Gangsters in the Wild West,Giorgio Simonelli,Marcello Ciorciolini; Marcello Ciorciolini; Giorgio Simonelli,Two Mafiamen in the Far West,Giorgio Simonelli,Marcello Ciorciolini
tt0059348,The Coward,Satyajit Ray,Satyajit Ray,Kapurush,Satyajit Ray,Satyajit Ray
tt0059550,Operation Y and Other Shurik's Adventures,Leonid Gaidai,Leonid Gaidai; Yakov Kostyukovskiy; Moris Slobodskoy,Operation Y and Other Shurik's Adventures,Leonid Gaidai,Moris Slobodskoy; Leonid Gaidai; Yakov Kostyukovsky
tt0059678,The Satan Bug,John Sturges,James Clavell; Edward Anhalt,The Satan Bug,John Sturges,Edward Anhalt; James Clavell
tt0059685,Die schwedische Jungfrau,Kurt Wilhelm,\N,Die schwedische Jungfrau,Kurt Wilhelm,Franz Seitz Jr.; Ilse Lotz-Dupont
tt0059686,The Violin Case Murders,Fritz Umgelter,George Hurdalek,Tread Softly,Fritz Umgelter,George Hurdalek
tt0060094,The Alphabet Murders,Frank Tashlin,Jack Seddon; David Pursall,The Alphabet Murders,Frank Tashlin,\N
tt0060143,"Texas, Adios",Ferdinando Baldi,Ferdinando Baldi; Franco Rossetti; Franco Rossetti; Ferdinando Baldi,"Texas, Adios",Ferdinando Baldi,Franco Rossetti; Ferdinando Baldi
tt0060490,Harper,Jack Smight,William Goldman,Harper,Jack Smight,William Goldman
tt0060492,He Who Rides a Tiger,Charles Crichton,Trevor Peacock,He Who Rides a Tiger,Charles Crichton,\N
tt0060519,Hotel alojamiento,Fernando Ayala,Horacio de Dios,Hotel alojamiento,Fernando Ayala,\N
tt0060766,Nu stiger den,Annelise Hovmand,\N,Nu Stiger Den,Annelise Hovmand,Annelise Hovmand; Jørgen Hartmann-Petersen
tt0060886,Hudson River Massacre,Amando de Ossorio,Amando de Ossorio; Amando de Ossorio,Rebeldes en Canadá,Amando de Ossorio Rodríguez,Amando de Ossorio Rodríguez
tt0060888,Red Roses of Passion,Joseph W. Sarno,Joseph W. Sarno,\N,\N,\N
tt0061530,Black Birds,Eduard Galić,Eduard Galić,Black Birds,Eduard Galić,Grgo Gamulin
tt0061628,Veneri in collegio,Marino Girolami,Gino De Santis; Tito Carpi; Ricardo Núñez,Veneri in collegio,Marino Girolami,Ricardo Núñez; Tito Carpi
tt0061748,The Happening,Elliot Silverstein,Ronald Austin; James D. Buchanan; James D. Buchanan; Ronald Austin; Frank Pierson,The Happening,Elliot Silverstein,Frank Pierson
tt0062213,\N,\N,\N,\N,\N,\N
tt0062973,"Finders Keepers, Lovers Weepers!",Russ Meyer,Richard Zachary,"Finders Keepers, Lovers Weepers!",Russ Meyer,Russ Meyer
tt0063043,Korn's Password,Waldemar Podgórski,Marian Strużyński; Henryk Kawka,Parole Korn,Waldemar Podgórski,Marian Reniak
tt0063192,Sinai Commados,Raphael Nussbaum,\N,Sinai Commandos,Raphael Nussbaum,\N
tt0063321,Mondo Freudo,Lee Frost,\N,Sensuous Taboo,Lee Frost,\N
tt0063344,\N,\N,\N,\N,\N,\N
tt0063374,The Odd Couple,Gene Saks,Neil Simon,The Odd Couple,Gene Saks,Neil Simon
tt0063398,\N,\N,\N,Q11800594,Paweł Komorowski,Jerzy Lutowski
tt0063567,Schüsse unterm Galgen,Horst Seemann,Horst Seemann; Wolfgang Held,Shots Under the Gallows,Horst Seemann,\N
tt0063643,"Stay Away, Joe",Peter Tewksbury,Michael A. Hoey,"Stay Away, Joe",Peter Tewksbury,Michael A. Hoey
tt0063715,Spirits of the Dead,Federico Fellini; Roger Vadim; Louis Malle,Pascal Cousin; Roger Vadim; Federico Fellini; Louis Malle; Clement Biddle Wood; Bernardino Zapponi,Spirits of the Dead,Louis Malle; Roger Vadim; Federico Fellini,Daniel Boulanger; Roger Vadim; Federico Fellini; Louis Malle; Bernardino Zapponi
tt0064046,\N,\N,\N,\N,\N,\N
tt0064120,Bloody Nitrate,Helvio Soto,Helvio Soto,Caliche sangriento,Helvio Soto Soto,\N
tt0064124,A Candidate for a Killing,José María Elorrieta,Aurelio López Monis,A Candidate for a Killing,José María Elorrieta,\N
tt0064231,The Devil's Eight,Burt Topper,Larry Gordon; Willard Huyck; John Milius; James Gordon White,The Devil's 8,Burt Topper,John Milius
tt0064414,Helgalein,Herbert Ballmann,Peter Anton; Herbert Ballmann; Charly Schmitz,Q23564249,Herbert Ballmann,\N
tt0064602,\N,\N,\N,The Lost Man,Robert Alan Aurthur,Robert Alan Aurthur
tt0064610,Ludwig on the Lookout for a Wife,Franz Seitz Junior,Franz Seitz Junior,Q1349744,Franz Seitz Jr.,Franz Seitz Jr.
tt0064689,Monterey Pop,D. A. Pennebaker,\N,Monterey Pop,D. A. Pennebaker,\N
tt0064893,Ring of Bright Water,Jack Couffer,Bill Travers; Jack Couffer,Ring of Bright Water,Jack Couffer,\N
tt0064934,\N,\N,\N,Sappho Darling,Albert Zugsmith,Albert Zugsmith
tt0065062,Ein Tag ist schöner als der andere,Kurt Hoffmann,\N,Q15807530,Kurt Hoffmann,\N
tt0065130,Turistas y bribones,Fernando Merino,Jaime Jesús Balcázar; José María Palacio,Turistas y bribones,Fernando Merino,Jaime Jesús Balcázar
tt0065870,\N,\N,\N,\N,\N,\N
tt0066056,The Man from O.R.G.Y.,James Hill,Ted Mark,The Man from O.R.G.Y.,James Hill,\N
tt0066811,The Barefoot Executive,Robert Butler,Joseph L. McEveety; Bernie Kahn; Lila Garrett; Stewart C. Billett,The Barefoot Executive,Robert Butler,Joseph L. McEveety
tt0066909,The Man from the Other Side,Yuri Yegorov,Emil Braginskiy; Vasiliy Solovyov; Yuri Yegorov; Volodja Semitjov,The Man From The Other Side,Yuri Yegorov,Vasily Solovyov; Yuri Yegorov; Emil Braginsky; Volodja Semitjov
tt0066963,Dad's Army,Norman Cohen,David Croft; Jimmy Perry,Dad's Army,Norman Cohen,Jimmy Perry; David Croft
tt0067012,\N,\N,\N,Sleeping Beauty,Walter Beck,\N
tt0067093,Fiddler on the Roof,Norman Jewison,Joseph Stein,Fiddler on the Roof,Norman Jewison,Joseph Stein
tt0067274,Jo,Jean Girault,Claude Magnier,Jo,Jean Girault,Claude Magnier
tt0067365,The Lonely Violent Beach,Ernesto Gastaldi,Alberto Cardone; Ernesto Gastaldi; Vittorio Salerno,The Lonely Violent Beach,Ernesto Gastaldi,Ernesto Gastaldi
tt0067369,Der lüsterne Türke,Michael Miller,Michael Miller,Der lüsterne Türke,Michael Miller,\N
tt0067477,Naughty!,Stanley A. Long,Stanley A. Long; Suzanne Mercer,Naughty!,Stanley Long,\N
tt0067506,La novicia rebelde,Luis Lucia,Manuel Tamayo Castro; José Luis Colina,The Rebellious Novice,Luis Lucia Mingarro,Luis Lucia Mingarro
tt0067634,The Pursuit of Happiness,Robert Mulligan,Jon Boothe; George L. Sherman,The Pursuit of Happiness,Robert Mulligan,\N
tt0067796,\N,\N,\N,\N,\N,\N
tt0067800,Straw Dogs,Sam Peckinpah,David Zelag Goodman; Sam Peckinpah,Straw Dogs,Sam Peckinpah,David Zelag Goodman; Sam Peckinpah
tt0067922,O Vale do Canaã,Jece Valadão,Carlos Alberto de Souza Barros; Ney Modenesi; Jece Valadão,Vale do Canaã,Jece Valadão,\N
tt0068502,Dr. Jekyll & Sister Hyde,Roy Ward Baker,Brian Clemens,Dr. Jekyll and Sister Hyde,Roy Ward Baker,Brian Clemens
tt0068711,The Honkers,Steve Ihnat,Steve Ihnat; Stephen Lodge,The Honkers,Steve Ihnat,\N
tt0068944,One Billion for a Blonde,Pedro Lazaga Sabater,Pedro Lazaga Sabater; Santiago Moncada,One Billion for a Blonde,Pedro Lazaga,\N
tt0068980,Muschimaus mag's grad heraus,Hubert Frank,Hubert Frank,Muschimaus mag's grad heraus,Hubert Frank,Hubert Frank
tt0069670,\N,\N,\N,\N,\N,\N
tt0069691,Alpha,Ola Balogun,Ola Balogun,Alpha,Ola Balogun,\N
tt0069775,"Beautiful, Rich, Slight Physical Defect, Seeks Soulmate",Nando Cicero,Nando Cicero; Nando Cicero; Sandro Continenza; Giancarlo Fusco,"Bella, ricca, lieve difetto fisico, cerca anima gemella",Nando Cicero,Giancarlo Fusco; Nando Cicero; Sandro Continenza
tt0069995,Don't Look Now,Nicolas Roeg,Chris Bryant; Allan Scott,Don't Look Now,Nicolas Roeg,Chris Bryant; Allan Scott; Daphne du Maurier
tt0070051,Heroes Two,Chang Cheh,Chang Cheh; Ni Kuang,Heroes Two,Chang Cheh,\N
tt0070183,Hit!,Sidney J. Furie,Alan Trustman; David M. Wolf,Hit!,Sidney J. Furie,Alan Trustman
tt0070271,The Magic Jacket,Mihály Szemes,Mihály Szemes; Marianne Szemes,Kincskeresö kisködmön,Mihály Szemes,Mihály Szemes; Marianne Szemes
tt0070437,Bequest to the Nation,James Cellan Jones,Terence Rattigan,Bequest to the Nation,James Cellan Jones,Terence Rattigan
tt0070601,\N,\N,\N,Repelsteeltje,Harry Kümel,Harry Kümel
tt0070647,Schloß Hubertus,Harald Reinl,Werner P. Zibaso,Hubertus Castle,Harald Reinl,Werner P. Zibaso
tt0071308,Evil of Dracula,Michio Yamamoto,Masaru Takesue; Ei Ogawa,Evil of Dracula,Michio Yamamoto,\N
tt0071733,"Lacombe, Lucien",Louis Malle,Louis Malle; Patrick Modiano,"Lacombe, Lucien",Louis Malle,Patrick Modiano; Louis Malle
