tconst,tmdb_title,tmdb_directors,tmdb_writers,wikidata_title,wikidata_directors,wikidata_writers
tt0050992,la sombra del otro,gilberto martinez solares,fernando de fuentes; francisco javier camargo; josefina vicens; maria luisa algarra,la sombra del otro,gilberto martinez solares,\N
tt0051199,die winzerin von langenlois,hans h konig,janne furch; werner eplinius; wolf neuber,the winemaker of langenlois,hans heinz konig,janne furch; werner eplinius
tt0051211,times of joy and sorrow,keisuke kinoshita,keisuke kinoshita,times of joy and sorrow,keisuke kinoshita,keisuke kinoshita
tt0051407,the beautiful legs of sabrina,camillo mastrocinque,edoardo anton; marcello fondato; piero pierotti; vittorio metz,the beautiful legs of sabrina,camillo mastrocinque,piero pierotti; vittorio metz
tt0051490,sunday buddies,henri aisner,gaston bounoure; henri aisner; lilo dammert; raymond lavigne,les copains du dimanche,henri aisner,\N
tt0051492,count five and die,victor vicas,david pursall; jack seddon,count five and die,victor vicas,\N
tt0051755,i bury the living,albert band,louis garfinkle,i bury the living,albert band,louis garfinkle
tt0051851,the law is the law,christianjaque,agenore incrocci; christianjaque; furio scarpelli; jacques emmanuel; jean manse; jeancharles tacchella,the law is the law,christianjaque,agenore incrocci; christianjaque; furio scarpelli; jean manse; jeancharles tacchella
tt0051857,letters from china,joris ivens,joris ivens,\N,\N,\N
tt0051899,man of the west,anthony mann,reginald rose,man of the west,anthony mann,reginald rose
tt0051971,munchhausen in afrika,werner jacobs,hans rameau; johannes hendrich; max nosseck,munchhausen in afrika,werner jacobs,max nosseck
tt0052042,il padrone delle ferriere,anton giulio majano,anton giulio majano,il padrone delle ferriere,anton giulio majano,anton giulio majano
tt0052605,battle flame,rg springsteen,elwood ullman; lester a sansom,battle flame,r g springsteen,\N
tt0052652,broth of a boy,george pollock,blanaid irvine; patrick kirwan,broth of a boy,george pollock,\N
tt0052812,floods of fear,charles crichton,charles crichton,floods of fear,charles crichton,charles crichton
tt0052918,imitation of life,douglas sirk,allan scott; eleanore griffin,imitation of life,douglas sirk,allan scott; eleanore griffin; fannie hurst
tt0053188,the price of silence,montgomery tully,laurence meynell,the price of silence,montgomery tully,\N
tt0053435,was eine frau im fruhling traumt,erik ode,curth flatow; eckart hachfeld,what a woman dreams of in springtime,erik ode,curth flatow
tt0053562,91:an karlsson muckar (tror han),ake gronberg,per lennart ekstrom,\N,ake gronberg,lennart ekstrom
tt0053797,die entscheidung des dr. ahrendt,frank vogel,frank vogel; hasso grabner,doctor ahrendt's decision,frank vogel,\N
tt0054285,atom age vampire,anton giulio majano,piero monviso,atom age vampire,anton giulio majano,alberto bevilacqua
tt0054332,spartakiada,bohumil brejcha; elmar klos; ivo novak; jan kadar; jindrich pus; martin fric,\N,\N,\N,\N
tt0054363,for men only,fernando fernan gomez,fernando fernan gomez,for men only,fernando fernan gomez,fernando fernan gomez; miguel mihura
tt0054463,watch your stern,gerald thomas,alan hackney; earle couttie; vivian cox,watch your stern,gerald thomas,alan hackney
tt0054492,the manneken pis case,bert haanstra,\N,de zaak m.p.,bert haanstra,\N
tt0054660,la banda de los ocho,tulio demicheli,florentino soria; pedro mario herrero,the gang of eight,tulio demicheli,florentino soria; pedro mario herrero
tt0054703,seduction of the south,mario camerini,carlo romano; diego fabbri; ghigo de chiara; ivo perilli; luciano vincenzoni; mario camerini,the italian brigands,mario camerini,diego fabbri; ghigo de chiara; ivo perilli; luciano vincenzoni; rodolfo sonego
tt0054910,gunga jumna,nitin bose,dilip kumar,ganga jamna,nitin bose,dilip kumar
tt0054918,the george raft story,joseph m newman,crane wilbur,the george raft story,joseph m newman,crane wilbur
tt0055383,romanoff and juliet,peter ustinov,peter ustinov,romanoff and juliet,peter ustinov,peter ustinov
tt0055944,dziewczyna z dobrego domu,antoni bohdziewicz,mieczysaw piotrowski,\N,antoni bohdziewicz,tadeusz wybult
tt0056015,gentlemen prefer nature girls,doris wishman,doris wishman,gentlemen prefer nature girls,doris wishman,doris wishman
tt0056085,how the west was won,george marshall; henry hathaway; john ford,james r webb; john gay,how the west was won,george marshall; henry hathaway; john ford,james r webb
tt0056110,it's only money,frank tashlin,john fenton murray,it's only money,frank tashlin,\N
tt0056223,the sea,giuseppe patroni griffi,alfio valdarnini; giuseppe patroni griffi,the sea,giuseppe patroni griffi,giuseppe patroni griffi
tt0056831,apartmentzauber,helmuth m backhaus,helmuth m backhaus,apartmentzauber,helmuth m backhaus,helmuth m backhaus
tt0057111,goldilocks and the three bares,herschell gordon lewis,william r johnson,goldilocks and the three bares,herschell gordon lewis,\N
tt0057166,a million girls,heinosuke gosho,eijiro hisaita; heinosuke gosho,\N,\N,\N
tt0057171,"yesterday, today and tomorrow",vittorio de sica,billa billa; cesare zavattini; eduardo de filippo,"yesterday, today and tomorrow",vittorio de sica,cesare zavattini; eduardo de filippo; isabella quarantotti; marialisa pedroni zanuso
tt0057225,kings of the sun,j lee thompson,elliott arnold; james r webb,kings of the sun,j lee thompson,james r webb
tt0057431,prselo jim stesti,antonin kachlik,antonin kachlik; jan trefulka,\N,\N,\N
tt0057534,strange lovers,robert stambler,\N,\N,\N,\N
tt0058122,the guns,ruy guerra,miguel torres; ruy guerra,the guns,ruy guerra,miguel torres de andrade; ruy guerra
tt0058132,secret of the chinese carnation,rudolf zehetgruber,rudolf zehetgruber,secret of the chinese carnation,rudolf zehetgruber,rudolf zehetgruber
tt0058313,a mad woman,chor yuen,cheng kang; chor yuen; sit hau,\N,\N,\N
tt0058454,\N,\N,\N,not three,alain bornet,\N
tt0058500,the pumpkin eater,jack clayton,harold pinter,the pumpkin eater,jack clayton,harold pinter
tt0058690,the troublemaker,theodore j flicker,buck henry; theodore j flicker,the troublemaker,theodore j flicker,buck henry
tt0058711,heat,kazimierz kutz,jadwiga berens; jeremi przybora,heat,kazimierz kutz,jadwiga berens; jeremi przybora
tt0058876,\N,\N,\N,\N,\N,\N
tt0059038,five dollars for ringo,ignacio f iquino; juan xiol,ignacio f iquino; miguel maria astrain bada,five dollars for ringo,ignacio f iquino; juan xiol marchal,ignacio f iquino
tt0059056,the exterminators,riccardo freda,\N,the exterminators,riccardo freda,riccardo freda
tt0059104,snow devils,antonio margheriti,aubrey wisberg; bill finger; charles sinclair; ivan reiner,snow devils,antonio margheriti,renato moretti
tt0059120,two gangsters in the wild west,giorgio simonelli,giorgio simonelli; marcello ciorciolini,two mafiamen in the far west,giorgio simonelli,marcello ciorciolini
tt0059348,the coward,satyajit ray,satyajit ray,kapurush,satyajit ray,satyajit ray
tt0059550,operation y and other shurik's adventures,leonid gaidai,leonid gaidai; moris slobodskoy; yakov kostyukovskiy,operation y and other shurik's adventures,leonid gaidai,leonid gaidai; moris slobodskoy; yakov kostyukovsky
tt0059678,the satan bug,john sturges,edward anhalt; james clavell,the satan bug,john sturges,edward anhalt; james clavell
tt0059685,die schwedische jungfrau,kurt wilhelm,\N,die schwedische jungfrau,kurt wilhelm,franz seitz jr; ilse lotzdupont
tt0059686,the violin case murders,fritz umgelter,george hurdalek,tread softly,fritz umgelter,george hurdalek
tt0060094,the alphabet murders,frank tashlin,david pursall; jack seddon,the alphabet murders,frank tashlin,\N
tt0060143,"texas, adios",ferdinando baldi,ferdinando baldi; franco rossetti,"texas, adios",ferdinando baldi,ferdinando baldi; franco rossetti
tt0060490,harper,jack smight,william goldman,harper,jack smight,william goldman
tt0060492,he who rides a tiger,charles crichton,trevor peacock,he who rides a tiger,charles crichton,\N
tt0060519,hotel alojamiento,fernando ayala,horacio de dios,hotel alojamiento,fernando ayala,\N
tt0060766,nu stiger den,annelise hovmand,\N,nu stiger den,annelise hovmand,annelise hovmand; jrgen hartmannpetersen
tt0060886,hudson river massacre,amando de ossorio,amando de ossorio,rebeldes en canada,amando de ossorio rodriguez,amando de ossorio rodriguez
tt0060888,red roses of passion,joseph w sarno,joseph w sarno,\N,\N,\N
tt0061530,black birds,eduard galic,eduard galic,black birds,eduard galic,grgo gamulin
tt0061628,veneri in collegio,marino girolami,gino de santis; ricardo nunez; tito carpi,veneri in collegio,marino girolami,ricardo nunez; tito carpi
tt0061748,the happening,elliot silverstein,frank pierson; james d buchanan; ronald austin,the happening,elliot silverstein,frank pierson
tt0062213,\N,\N,\N,\N,\N,\N
tt0062973,"finders keepers, lovers weepers!",russ meyer,richard zachary,"finders keepers, lovers weepers!",russ meyer,russ meyer
tt0063043,korn's password,waldemar podgorski,henryk kawka; marian struzynski,parole korn,waldemar podgorski,marian reniak
tt0063192,sinai commados,raphael nussbaum,\N,sinai commandos,raphael nussbaum,\N
tt0063321,mondo freudo,lee frost,\N,sensuous taboo,lee frost,\N
tt0063344,\N,\N,\N,\N,\N,\N
tt0063374,the odd couple,gene saks,neil simon,the odd couple,gene saks,neil simon
tt0063398,\N,\N,\N,\N,pawe komorowski,jerzy lutowski
tt0063567,schusse unterm galgen,horst seemann,horst seemann; wolfgang held,shots under the gallows,horst seemann,\N
tt0063643,"stay away, joe",peter tewksbury,michael a hoey,"stay away, joe",peter tewksbury,michael a hoey
tt0063715,spirits of the dead,federico fellini; louis malle; roger vadim,bernardino zapponi; clement biddle wood; federico fellini; louis malle; pascal cousin; roger vadim,spirits of the dead,federico fellini; louis malle; roger vadim,bernardino zapponi; daniel boulanger; federico fellini; louis malle; roger vadim
tt0064046,\N,\N,\N,\N,\N,\N
tt0064120,bloody nitrate,helvio soto,helvio soto,caliche sangriento,helvio soto soto,\N
tt0064124,a candidate for a killing,jose maria elorrieta,aurelio lopez monis,a candidate for a killing,jose maria elorrieta,\N
tt0064231,the devil's eight,burt topper,james gordon white; john milius; larry gordon; willard huyck,the devil's 8,burt topper,john milius
tt0064414,helgalein,herbert ballmann,charly schmitz; herbert ballmann; peter anton,\N,herbert ballmann,\N
tt0064602,\N,\N,\N,the lost man,robert alan aurthur,robert alan aurthur
tt0064610,ludwig on the lookout for a wife,franz seitz junior,franz seitz junior,\N,franz seitz jr,franz seitz jr
tt0064689,monterey pop,d a pennebaker,\N,monterey pop,d a pennebaker,\N
tt0064893,ring of bright water,jack couffer,bill travers; jack couffer,ring of bright water,jack couffer,\N
tt0064934,\N,\N,\N,sappho darling,albert zugsmith,albert zugsmith
tt0065062,ein tag ist schoner als der andere,kurt hoffmann,\N,\N,kurt hoffmann,\N
tt0065130,turistas y bribones,fernando merino,jaime jesus balcazar; jose maria palacio,turistas y bribones,fernando merino,jaime jesus balcazar
tt0065870,\N,\N,\N,\N,\N,\N
tt0066056,the man from o.r.g.y.,james hill,ted mark,the man from o.r.g.y.,james hill,\N
tt0066811,the barefoot executive,robert butler,bernie kahn; joseph l mceveety; lila garrett; stewart c billett,the barefoot executive,robert butler,joseph l mceveety
tt0066909,the man from the other side,yuri yegorov,emil braginskiy; vasiliy solovyov; volodja semitjov; yuri yegorov,the man from the other side,yuri yegorov,emil braginsky; vasily solovyov; volodja semitjov; yuri yegorov
tt0066963,dad's army,norman cohen,david croft; jimmy perry,dad's army,norman cohen,david croft; jimmy perry
tt0067012,\N,\N,\N,sleeping beauty,walter beck,\N
tt0067093,fiddler on the roof,norman jewison,joseph stein,fiddler on the roof,norman jewison,joseph stein
tt0067274,jo,jean girault,claude magnier,jo,jean girault,claude magnier
tt0067365,the lonely violent beach,ernesto gastaldi,alberto cardone; ernesto gastaldi; vittorio salerno,the lonely violent beach,ernesto gastaldi,ernesto gastaldi
tt0067369,der lusterne turke,michael miller,michael miller,der lusterne turke,michael miller,\N
tt0067477,naughty!,stanley a long,stanley a long; suzanne mercer,naughty!,stanley long,\N
tt0067506,la novicia rebelde,luis lucia,jose luis colina; manuel tamayo castro,the rebellious novice,luis lucia mingarro,luis lucia mingarro
tt0067634,the pursuit of happiness,robert mulligan,george l sherman; jon boothe,the pursuit of happiness,robert mulligan,\N
tt0067796,\N,\N,\N,\N,\N,\N
tt0067800,straw dogs,sam peckinpah,david zelag goodman; sam peckinpah,straw dogs,sam peckinpah,david zelag goodman; sam peckinpah
tt0067922,o vale do canaa,jece valadao,carlos alberto de souza barros; jece valadao; ney modenesi,vale do canaa,jece valadao,\N
tt0068502,dr. jekyll & sister hyde,roy ward baker,brian clemens,dr. jekyll and sister hyde,roy ward baker,brian clemens
tt0068711,the honkers,steve ihnat,stephen lodge; steve ihnat,the honkers,steve ihnat,\N
tt0068944,one billion for a blonde,pedro lazaga sabater,pedro lazaga sabater; santiago moncada,one billion for a blonde,pedro lazaga,\N
tt0068980,muschimaus mag's grad heraus,hubert frank,hubert frank,muschimaus mag's grad heraus,hubert frank,hubert frank
tt0069670,\N,\N,\N,\N,\N,\N
tt0069691,alpha,ola balogun,ola balogun,alpha,ola balogun,\N
tt0069775,"beautiful, rich, slight physical defect, seeks soulmate",nando cicero,giancarlo fusco; nando cicero; sandro continenza,"bella, ricca, lieve difetto fisico, cerca anima gemella",nando cicero,giancarlo fusco; nando cicero; sandro continenza
tt0069995,don't look now,nicolas roeg,allan scott; chris bryant,don't look now,nicolas roeg,allan scott; chris bryant; daphne du maurier
tt0070051,heroes two,chang cheh,chang cheh; ni kuang,heroes two,chang cheh,\N
tt0070183,hit!,sidney j furie,alan trustman; david m wolf,hit!,sidney j furie,alan trustman
tt0070271,the magic jacket,mihaly szemes,marianne szemes; mihaly szemes,kincskereso kiskodmon,mihaly szemes,marianne szemes; mihaly szemes
tt0070437,bequest to the nation,james cellan jones,terence rattigan,bequest to the nation,james cellan jones,terence rattigan
tt0070601,\N,\N,\N,repelsteeltje,harry kumel,harry kumel
tt0070647,schlo hubertus,harald reinl,werner p zibaso,hubertus castle,harald reinl,werner p zibaso
tt0071308,evil of dracula,michio yamamoto,ei ogawa; masaru takesue,evil of dracula,michio yamamoto,\N
tt0071733,"lacombe, lucien",louis malle,louis malle; patrick modiano,"lacombe, lucien",louis malle,louis malle; patrick modiano
tt0071762,the little prince,stanley donen,alan jay lerner,the little prince,stanley donen,alan jay lerner
tt0072270,the devil in miss jonas,erwin c dietrich,erwin c dietrich,\N,\N,\N
tt0072446,the promised land,andrzej wajda,andrzej wajda,the promised land,andrzej wajda,andrzej wajda; wadysaw reymont
tt0072616,aggro seizeman,brian stuartyoung; james mannas,brian stuartyoung; f hamley case; james mannas,\N,\N,\N
tt0072676,identification,laszlo lugossy,istvan kardos; luca karall,man without a name,laszlo lugossy,\N
tt0073021,lady inger of ostrat,sverre udns,ase vikene,lady inger of ostrat,sverre udns,ase vikene
tt0073519,blood river,gianfranco baldanello,gianfranco baldanello; jose antonio verdugo; mario damiani,blood river,gianfranco baldanello,gianfranco baldanello
